,Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
12111,8312150.0,New building,Братиславская,13.0,Moscow,1.0,44.45,13.9,18.0,4.0,16,Cosmetic
12112,2851776.0,New building,Красногвардейская,13.0,Moscow region,0.0,24.01,14.3,8.6,5.0,20,Cosmetic
12113,24500000.0,Secondary, Улица 1905 года,8.0,Moscow,0.0,64.8,46.5,15.0,4.0,4,Without renovation
12114,44655000.0,Secondary,ЗИЛ,12.0,Moscow,3.0,97.7,51.5,14.7,17.0,22,Without renovation
12115,10760000.0,New building,Битца,12.0,Moscow region,2.0,74.5,39.8,21.2,3.0,9,Cosmetic
12116,22077873.0,Secondary, Новоподрезково,7.0,Moscow,5.0,114.76,74.5,10.1,1.0,17,European-style renovation
12117,8176710.0,New building,Братиславская,13.0,Moscow,1.0,42.81,23.8,10.2,11.0,16,Cosmetic
12118,11190000.0,Secondary, Митино,14.0,Moscow region,2.0,64.4,30.1,13.6,7.0,9,European-style renovation
12119,47000000.0,Secondary,Трубная,6.0,Moscow,5.0,120.0,62.8,16.6,5.0,5,Without renovation
12120,14500000.0,Secondary,Давыдково,6.0,Moscow,2.0,43.6,22.0,6.0,4.0,5,Cosmetic
12121,16900000.0,Secondary,Яхромская,14.0,Moscow,3.0,69.8,45.9,6.0,1.0,12,Cosmetic
12122,6665759.0,New building,Красногвардейская,11.0,Moscow region,2.0,48.06,29.1,9.2,8.0,20,Cosmetic
12123,24472000.0,Secondary,ЗИЛ,18.0,Moscow,2.0,53.6,29.2,11.1,12.0,16,European-style renovation
12124,7990000.0,Secondary, Бауманская,15.0,Moscow,1.0,24.4,14.5,8.7,1.0,4,Designer
12125,2858034.0,New building,Красногвардейская,14.0,Moscow region,0.0,23.76,14.1,8.6,13.0,20,Cosmetic
12126,16089600.0,New building,Депо,19.0,Moscow,4.0,83.8,44.5,13.6,12.0,11,Cosmetic
12127,20300000.0,Secondary, Москва-Товарная,8.0,Moscow,1.0,44.0,20.0,15.6,3.0,14,Without renovation
12128,12430050.0,New building,Депо,19.0,Moscow,3.0,71.85,38.5,12.6,3.0,11,Cosmetic
12129,17098860.0,Secondary, Мичуринский проспект,16.0,Moscow,6.0,31.8,20.0,3.6,25.0,26,Cosmetic
12130,19500000.0,Secondary,Новопеределкино,8.0,Moscow,2.0,69.1,36.1,15.6,14.0,23,Without renovation
12131,24587000.0,Secondary,ЗИЛ,18.0,Moscow,2.0,54.1,29.5,11.1,4.0,16,European-style renovation
12132,4190505.0,New building,Красногвардейская,11.0,Moscow region,0.0,22.9,11.1,8.5,8.0,20,Cosmetic
12133,11054560.0,New building,Братиславская,13.0,Moscow,2.0,62.81,33.3,11.7,7.0,16,Cosmetic
12134,7800000.0,Secondary,Тургеневская,3.0,Moscow,0.0,17.0,10.7,8.0,1.0,8,Cosmetic
12135,6550000.0,Secondary,Силикатная,32.0,Moscow,0.0,23.9,15.0,6.0,9.0,12,European-style renovation
12136,10500000.0,Secondary,Текстильщики,16.0,Moscow,1.0,36.6,20.0,10.0,12.0,12,Cosmetic
12137,4703612.0,New building,Красногвардейская,11.0,Moscow region,2.0,35.68,22.7,5.0,16.0,20,Cosmetic
12138,9390506.0,New building,Красногвардейская,5.0,Moscow region,3.0,83.4,44.3,13.5,7.0,20,Cosmetic
12139,12990000.0,Secondary,Медведково,27.0,Moscow,1.0,40.6,12.6,17.9,21.0,33,European-style renovation
12140,6340000.0,Secondary, Бауманская,15.0,Moscow,0.0,15.4,9.9,7.9,1.0,4,Designer
12141,5000000.0,Secondary,Семеновская,16.0,Moscow,0.0,13.4,7.0,1.0,3.0,2,European-style renovation
12142,7000000.0,New building,Курьяново,5.0,Moscow,1.0,36.0,20.0,8.0,14.0,25,Cosmetic
12143,88650000.0,Secondary,Серпуховская,5.0,Moscow,4.0,118.0,86.0,15.0,5.0,5,Designer
12144,5470560.0,New building,Депо,20.0,Moscow,0.0,23.2,11.0,6.0,14.0,11,Cosmetic
12145,12300000.0,Secondary,Рязанский проспект,12.0,Moscow,3.0,58.0,35.5,6.0,7.0,9,Cosmetic
12146,8162400.0,New building,Зябликово,9.0,Moscow region,2.0,53.7,32.3,7.3,2.0,14,Cosmetic
12147,9720000.0,New building,Битца,12.0,Moscow region,2.0,66.86,43.4,5.1,3.0,9,Cosmetic
12148,295554000.0,Secondary, Ломоносовский проспект,4.0,Moscow,5.0,191.0,98.7,22.4,8.0,9,Without renovation
12149,22800000.0,New building,Варшавская,6.0,Moscow,5.0,107.75,56.6,15.6,3.0,15,European-style renovation
12150,10669884.0,New building,Зябликово,9.0,Moscow region,2.0,57.7,31.9,11.5,6.0,14,Cosmetic
12151,11049400.0,New building,Депо,13.0,Moscow,2.0,54.7,23.5,19.4,21.0,11,Cosmetic
12152,6875856.0,New building,Красногвардейская,5.0,Moscow region,1.0,46.8,25.8,10.5,16.0,20,Cosmetic
12153,8015100.0,New building,Красногвардейская,5.0,Moscow region,2.0,60.0,32.5,11.6,7.0,20,Cosmetic
12154,10701840.0,New building,Братиславская,13.0,Moscow,2.0,62.22,33.6,11.8,14.0,16,Cosmetic
12155,10500000.0,Secondary,Рассказовка,6.0,Moscow,1.0,36.9,15.0,10.2,8.0,23,Without renovation
12156,4848211.0,New building,Красногвардейская,16.0,Moscow region,0.0,26.66,12.8,4.5,12.0,20,Cosmetic
12157,20114207.0,New building,Каширская,4.0,Moscow,3.0,71.37,38.2,12.5,10.0,10,European-style renovation
12158,49500000.0,Secondary,Раменки,8.0,Moscow,4.0,158.0,116.0,12.8,15.0,18,European-style renovation
12159,202385986.0,Secondary, Новокузнецкая,15.0,Moscow,3.0,122.74,64.2,16.8,4.0,6,Designer
12160,9073200.0,New building,Котельники,10.0,Moscow region,3.0,75.61,40.0,16.0,3.0,17,Cosmetic
12161,22000000.0,Secondary,Ольховая,20.0,Moscow,1.0,48.9,14.4,18.8,5.0,8,Designer
12162,8700000.0,Secondary,Филатов Луг,13.0,Moscow,0.0,19.6,12.0,8.3,5.0,17,Cosmetic
12163,41698020.0,Secondary, Нагорная,8.0,Moscow,5.0,109.1,57.3,15.7,27.0,28,Without renovation
12164,10450326.0,Secondary, Опалиха,7.0,Moscow region,1.0,41.5,23.1,10.1,3.0,6,Cosmetic
12165,44240000.0,Secondary,Фили,6.0,Moscow,3.0,63.2,34.1,11.9,40.0,42,Designer
12166,125000000.0,Secondary,Белорусская,5.0,Moscow,3.0,173.7,120.0,20.0,8.0,10,Without renovation
12167,7121700.0,New building,Депо,19.0,Moscow,1.0,36.9,14.0,11.2,3.0,11,Cosmetic
12168,41000000.0,Secondary, Технопарк,12.0,Moscow,0.0,61.1,36.1,20.0,19.0,20,Without renovation
12169,4385697.0,New building,Красногвардейская,11.0,Moscow region,0.0,25.04,16.2,8.7,15.0,20,Cosmetic
12170,6326844.0,New building,Красногвардейская,11.0,Moscow region,2.0,44.44,27.3,5.0,11.0,20,Cosmetic
12171,12000000.0,Secondary,Беломорская,12.0,Moscow,1.0,45.0,22.0,11.0,6.0,19,Cosmetic
12172,249000000.0,Secondary, Полянка,7.0,Moscow,5.0,200.0,140.0,20.0,4.0,15,European-style renovation
12173,7861680.0,New building,Депо,13.0,Moscow,2.0,35.8,21.3,5.9,12.0,11,Cosmetic
12174,63000000.0,Secondary, Проспект Вернадского,4.0,Moscow,3.0,134.0,90.0,22.0,25.0,30,Designer
12175,9828690.0,New building,Красногвардейская,5.0,Moscow region,3.0,83.4,44.3,8.9,16.0,20,Cosmetic
12176,15500000.0,Secondary,Сетунь,18.0,Moscow,3.0,71.0,49.0,7.0,15.0,16,Cosmetic
12177,17300000.0,Secondary,Беляево,18.0,Moscow,3.0,62.3,39.1,8.1,5.0,9,Designer
12178,22700000.0,Secondary,Бабушкинская,20.0,Moscow,3.0,87.0,55.0,12.0,14.0,17,Cosmetic
12179,119290000.0,Secondary,Выставочная,8.0,Moscow,5.0,126.0,95.0,30.0,18.0,21,Without renovation
12180,4900000.0,Secondary,Шипиловская,19.0,Moscow,0.0,16.0,10.2,8.0,1.0,9,Designer
12181,13750000.0,Secondary,Марьино,7.0,Moscow,2.0,51.1,32.0,10.0,11.0,14,Cosmetic
12182,98399928.0,Secondary, Белорусская,8.0,Moscow,5.0,156.4,81.2,19.6,4.0,37,Designer
12183,15500000.0,Secondary,Прокшино,10.0,Moscow,3.0,66.4,35.2,15.0,14.0,20,Without renovation
12184,6548620.0,New building,Братиславская,13.0,Moscow,1.0,36.79,14.0,10.9,5.0,16,Cosmetic
12185,68000000.0,Secondary, Славянский бульвар,22.0,Moscow,0.0,101.0,66.0,30.0,11.0,23,Without renovation
12186,4844672.0,New building,Красногвардейская,12.0,Moscow region,0.0,26.69,12.3,5.0,7.0,20,Cosmetic
12187,380000000.0,Secondary, Ломоносовский проспект,4.0,Moscow,6.0,303.8,155.7,31.8,3.0,9,Without renovation
12188,11500000.0,Secondary,Пражская,16.0,Moscow,2.0,44.4,27.9,6.0,3.0,9,Cosmetic
12189,4950940.0,New building,Красногвардейская,11.0,Moscow region,2.0,34.53,19.8,6.0,17.0,20,Cosmetic
12190,13800000.0,Secondary,Перово,13.0,Moscow,2.0,61.0,32.0,9.0,5.0,5,Cosmetic
12191,6600000.0,New building,Царицыно,10.0,Moscow,1.0,33.7,19.2,8.7,5.0,13,Cosmetic
12192,80000000.0,Secondary,ЗИЛ,19.0,Moscow,4.0,123.0,64.3,33.2,13.0,14,Designer
12193,8827650.0,New building,Братиславская,13.0,Moscow,1.0,45.27,25.0,10.4,18.0,16,Cosmetic
12194,5259016.0,New building,Красногвардейская,14.0,Moscow region,1.0,47.71,26.3,10.6,7.0,20,Cosmetic
12195,10980000.0,Secondary,Теплый Стан,23.0,Moscow,1.0,38.0,19.0,8.0,10.0,16,Cosmetic
12196,5456602.0,New building,Жулебино,14.0,Moscow region,1.0,33.43,15.9,10.4,15.0,14,Cosmetic
12197,4836260.0,New building,Красногвардейская,5.0,Moscow region,1.0,41.8,23.3,10.1,6.0,20,Cosmetic
12198,10069863.0,New building,Красногвардейская,5.0,Moscow region,3.0,82.9,44.0,13.5,8.0,20,Cosmetic
12199,18750327.0,New building,Каширская,4.0,Moscow,3.0,67.7,36.4,12.2,18.0,10,European-style renovation
12200,13435950.0,New building,Домодедовская,4.0,Moscow,2.0,56.1,22.9,20.3,1.0,15,Cosmetic
12201,5861580.0,New building,Зябликово,9.0,Moscow region,1.0,42.2,23.5,10.1,8.0,14,Cosmetic
12202,5483307.0,New building,Красногвардейская,11.0,Moscow region,2.0,37.16,24.0,5.0,17.0,20,Cosmetic
12203,211800000.0,Secondary, Народное Ополчение,5.0,Moscow,6.0,353.0,180.6,35.8,1.0,3,Designer
12204,16290000.0,New building,Каширская,5.0,Moscow,2.0,63.2,34.1,12.5,14.0,10,Cosmetic
12205,17900000.0,Secondary, Народное Ополчение,9.0,Moscow,1.0,31.0,11.1,10.5,25.0,58,Designer
12206,11799000.0,Secondary,Нижегородская,9.0,Moscow,1.0,35.8,13.7,12.9,24.0,33,Without renovation
12207,8041000.0,New building,Депо,19.0,Moscow,1.0,43.0,16.4,13.5,4.0,11,Cosmetic
12208,4508709.0,New building,Зябликово,7.0,Moscow region,0.0,22.1,13.3,8.5,15.0,14,Cosmetic
12209,18000000.0,Secondary,Багратионовская,12.0,Moscow,2.0,58.0,34.0,9.0,1.0,12,European-style renovation
12210,14388660.0,New building,Депо,19.0,Moscow,3.0,85.14,48.5,10.0,11.0,11,Cosmetic
12211,60000000.0,Secondary,Новослободская,9.0,Moscow,4.0,102.0,70.0,10.0,4.0,7,European-style renovation
12212,2677590.0,New building,Красногвардейская,14.0,Moscow region,0.0,23.43,14.0,8.6,12.0,20,Cosmetic
12213,8600000.0,New building,Депо,19.0,Moscow,1.0,43.0,23.9,10.2,12.0,11,Cosmetic
12214,11850700.0,New building,Депо,19.0,Moscow,2.0,69.71,28.0,22.3,10.0,11,Cosmetic
12215,92000000.0,Secondary, Арбатская,9.0,Moscow,4.0,169.0,87.6,20.6,6.0,6,Without renovation
12216,64000000.0,Secondary,Арбатская,7.0,Moscow,3.0,102.0,52.7,15.1,2.0,9,Without renovation
12217,72750000.0,Secondary, Калужская,17.0,Moscow,5.0,143.2,100.0,16.1,43.0,46,Designer
12218,8800000.0,New building,Царицыно,3.0,Moscow,2.0,61.6,33.3,11.7,3.0,13,Cosmetic
12219,130000000.0,Secondary, Пушкинская,6.0,Moscow,4.0,121.0,63.3,16.7,4.0,7,Designer
12220,10467171.0,Secondary, Бульвар Рокоссовского,3.0,Moscow,1.0,32.4,12.5,10.6,33.0,33,Cosmetic
12221,73000000.0,Secondary,ЦСКА,12.0,Moscow,4.0,197.0,120.0,40.0,21.0,23,Designer
12222,5905960.0,New building,Битца,13.0,Moscow region,1.0,42.63,23.7,10.2,12.0,9,Cosmetic
12223,14500000.0,Secondary,Славянский бульвар,5.0,Moscow,1.0,38.4,19.0,9.0,2.0,17,European-style renovation
12224,8990000.0,Secondary, Красногорская,30.0,Moscow region,1.0,46.0,18.0,13.0,15.0,16,Cosmetic
12225,12344300.0,New building,Братиславская,13.0,Moscow,2.0,69.35,37.2,12.4,13.0,16,Cosmetic
12226,9518108.0,New building,Красногвардейская,5.0,Moscow region,3.0,83.4,44.3,13.5,12.0,20,Cosmetic
12227,437883750.0,Secondary,Минская,25.0,Moscow,5.0,320.0,117.0,33.1,1.0,7,European-style renovation
12228,93000000.0,Secondary,Университет,5.0,Moscow,4.0,174.0,140.0,30.0,9.0,19,Designer
12229,6800000.0,Secondary,Ольховая,23.0,Moscow,0.0,26.0,15.3,8.8,1.0,24,European-style renovation
12230,6745229.0,New building,Жулебино,14.0,Moscow region,2.0,58.56,30.2,13.6,8.0,14,Cosmetic
12231,36706000.0,Secondary,ЗИЛ,18.0,Moscow,3.0,86.0,45.6,13.8,4.0,16,European-style renovation
12232,8143483.0,Secondary, Павшино,5.0,Moscow region,1.0,32.19,18.4,9.3,22.0,24,Cosmetic
12233,11910596.0,Secondary, Опалиха,7.0,Moscow region,2.0,54.6,29.7,11.2,3.0,6,Cosmetic
12234,5486250.0,New building,Красногвардейская,5.0,Moscow region,1.0,41.8,23.3,10.1,11.0,20,Cosmetic
12235,17501819.0,Secondary, Строгино,19.0,Moscow region,3.0,76.06,40.5,16.9,2.0,24,European-style renovation
12236,59000000.0,Secondary,Автозаводская,20.0,Moscow,3.0,200.0,35.0,15.0,15.0,29,Without renovation
12237,27700000.0,Secondary,Коломенская,23.0,Moscow,4.0,85.0,50.0,28.0,6.0,35,European-style renovation
12238,15000000.0,Secondary,Алтуфьево,27.0,Moscow,3.0,58.7,45.0,6.0,5.0,9,Cosmetic
12239,4556753.0,New building,Битца,12.0,Moscow region,1.0,38.0,11.7,14.2,21.0,9,Cosmetic
12240,6061741.0,New building,Красногвардейская,16.0,Moscow region,1.0,34.45,14.7,10.9,9.0,20,Cosmetic
12241,22250000.0,Secondary,Депо,14.0,Moscow,3.0,74.7,36.0,10.0,11.0,17,European-style renovation
12242,17500000.0,Secondary,Яхромская,12.0,Moscow,3.0,68.0,46.8,7.8,5.0,16,Cosmetic
12243,70835210.0,Secondary, Петровский Парк,13.0,Moscow,4.0,108.4,56.9,15.6,18.0,41,Without renovation
12244,13900000.0,Secondary,Аминьевская,19.0,Moscow,2.0,45.6,25.2,5.0,2.0,5,Cosmetic
12245,5035490.0,New building,Жулебино,13.0,Moscow region,1.0,33.56,12.0,10.0,16.0,14,Cosmetic
12246,7100000.0,New building,Котельники,10.0,Moscow region,1.0,43.9,16.1,14.5,9.0,17,Cosmetic
12247,8643960.0,New building,Братиславская,13.0,Moscow,2.0,55.41,30.8,9.0,22.0,16,Cosmetic
12248,5980934.0,New building,Красногвардейская,16.0,Moscow region,2.0,42.25,27.9,6.1,11.0,20,Cosmetic
12249,28900000.0,Secondary, ЗИЛ,24.0,Moscow,3.0,82.2,30.2,15.3,9.0,28,European-style renovation
12250,11393350.0,New building,Депо,19.0,Moscow,2.0,63.65,34.3,11.9,3.0,11,Cosmetic
12251,5550340.0,New building,Депо,19.0,Moscow,0.0,28.61,18.8,9.0,14.0,11,Cosmetic
12252,8600000.0,New building,Депо,19.0,Moscow,1.0,43.0,23.9,10.2,15.0,11,Cosmetic
12253,11581500.0,New building,Братиславская,13.0,Moscow,2.0,66.18,35.6,12.1,23.0,16,Cosmetic
12254,21768120.0,Secondary, Лужники,3.0,Moscow,6.0,33.0,18.8,9.4,2.0,41,European-style renovation
12255,77103000.0,Secondary, Улица 1905 года,6.0,Moscow,1.0,65.9,18.8,24.9,5.0,21,Designer
12256,145000000.0,Secondary, Минская,13.0,Moscow,5.0,165.0,100.0,40.0,35.0,39,Designer
12257,4780000.0,Secondary,Некрасовка,6.0,Moscow,0.0,20.0,12.2,8.3,2.0,17,Cosmetic
12258,97580000.0,Secondary, Маяковская,1.0,Moscow,2.0,57.4,25.6,11.4,7.0,9,Designer
12259,7836660.0,New building,Котельники,8.0,Moscow region,1.0,39.4,11.2,19.6,25.0,17,Cosmetic
12260,5070087.0,New building,Красногвардейская,11.0,Moscow region,1.0,35.48,11.5,9.8,2.0,20,Cosmetic
12261,10277113.0,New building,Красногвардейская,5.0,Moscow region,3.0,82.9,44.0,13.5,8.0,20,Cosmetic
12262,5877296.0,Secondary, Павшино,5.0,Moscow region,3.0,24.4,14.5,8.7,22.0,24,Cosmetic
12263,423585421.0,Secondary,Курская,11.0,Moscow,7.0,311.0,250.0,50.0,8.0,11,Designer
12264,4291621.0,New building,Котельники,8.0,Moscow region,0.0,31.22,12.5,5.0,12.0,17,Cosmetic
12265,6559120.0,New building,Зябликово,9.0,Moscow region,1.0,32.6,13.8,8.3,2.0,14,Cosmetic
12266,7195500.0,New building,Депо,19.0,Moscow,1.0,36.9,14.0,11.2,11.0,11,Cosmetic
12267,176000000.0,Secondary,Тверская,10.0,Moscow,4.0,121.9,80.2,14.5,2.0,5,European-style renovation
12268,135000000.0,Secondary,Киевская,13.0,Moscow,3.0,122.0,63.8,10.0,2.0,9,Without renovation
12269,5650408.0,New building,Красногвардейская,11.0,Moscow region,2.0,39.84,26.3,5.0,13.0,20,Cosmetic
12270,68810269.0,Secondary, Белорусская,8.0,Moscow,4.0,108.1,56.8,15.6,9.0,37,Without renovation
12271,9403680.0,New building,Братиславская,5.0,Moscow,1.0,42.9,15.9,16.6,8.0,16,Cosmetic
12272,6933992.0,Secondary, Пятницкое шоссе,4.0,Moscow,6.0,20.0,9.7,5.2,14.0,19,Cosmetic
12273,14800000.0,Secondary,Волжская,13.0,Moscow,3.0,65.0,40.0,10.0,4.0,5,Cosmetic
12274,6266160.0,New building,Перерва,4.0,Moscow,0.0,21.6,10.2,5.6,7.0,23,Cosmetic
12275,8573485.0,New building,Зябликово,9.0,Moscow region,1.0,41.5,17.8,11.6,11.0,14,Cosmetic
12276,20029380.0,New building,Курьяново,16.0,Moscow,3.0,92.6,54.8,14.4,19.0,25,European-style renovation
12277,20000000.0,Secondary,Локомотив,16.0,Moscow,3.0,61.0,33.0,11.7,31.0,33,Cosmetic
12278,125000000.0,Secondary, Китай-город,11.0,Moscow,4.0,108.6,64.0,9.0,2.0,9,Designer
12279,70417039.0,Secondary, Павелецкая,8.0,Moscow,4.0,121.0,63.3,16.7,14.0,32,Without renovation
12280,13466437.0,Secondary, Коптево,9.0,Moscow,2.0,47.0,37.4,3.7,4.0,10,Cosmetic
12281,16500000.0,Secondary,Варшавская,7.0,Moscow,3.0,61.3,36.4,7.0,1.0,5,Designer
12282,110000000.0,Secondary, Международная,4.0,Moscow,4.0,185.2,145.5,22.0,35.0,73,Designer
12283,9074100.0,Secondary, Аникеевка,3.0,Moscow region,2.0,60.9,34.2,14.0,1.0,3,Without renovation
12284,11564280.0,Secondary,Электрозаводская,17.0,Moscow,1.0,35.3,12.0,15.0,6.0,7,Without renovation
12285,10200000.0,Secondary,Щелковская,30.0,Moscow,2.0,46.0,30.0,7.0,11.0,12,Cosmetic
12286,6229398.0,New building,Красногвардейская,5.0,Moscow region,1.0,42.6,23.7,10.2,5.0,20,Cosmetic
12287,5428951.0,New building,Бутово,6.0,Moscow region,2.0,35.48,20.1,9.6,6.0,15,Cosmetic
12288,6997897.0,Secondary, Прокшино,6.0,Moscow,6.0,21.2,7.5,4.5,7.0,13,Cosmetic
12289,5665095.0,New building,Зябликово,9.0,Moscow region,1.0,39.3,22.0,9.9,1.0,14,Cosmetic
12290,18346013.0,New building,Каширская,3.0,Moscow,3.0,63.81,34.4,11.9,2.0,10,European-style renovation
12291,4400000.0,Secondary,Покровское,32.0,Moscow,0.0,17.5,11.0,8.1,2.0,18,Without renovation
12292,29070417.0,Secondary, Электрозаводская,14.0,Moscow,3.0,74.4,31.6,25.4,7.0,11,European-style renovation
12293,3903803.0,New building,Жулебино,14.0,Moscow region,1.0,25.3,11.8,4.1,11.0,14,Cosmetic
12294,4917677.0,New building,Алма-Атинская,12.0,Moscow region,2.0,47.68,26.2,10.6,11.0,16,Cosmetic
12295,26700000.0,Secondary,Улица 1905 года,12.0,Moscow,1.0,42.1,20.0,10.0,21.0,44,Designer
12296,12201040.0,New building,Депо,19.0,Moscow,2.0,66.31,35.7,12.1,23.0,11,Cosmetic
12297,15645945.0,New building,Каширская,4.0,Moscow,3.0,72.05,38.6,12.6,14.0,10,Cosmetic
12298,182000000.0,Secondary, Парк Культуры,10.0,Moscow,3.0,184.6,16.0,21.9,2.0,8,Without renovation
12299,10317558.0,New building,Зябликово,9.0,Moscow region,2.0,60.2,33.8,11.7,10.0,14,Cosmetic
12300,12163200.0,New building,Депо,19.0,Moscow,2.0,67.2,36.1,12.2,11.0,11,Cosmetic
12301,7122000.0,New building,Красногвардейская,5.0,Moscow region,2.0,60.0,32.5,11.6,12.0,20,Cosmetic
12302,14950000.0,Secondary,Нахимовский проспект,16.0,Moscow,2.0,45.6,30.0,6.0,2.0,5,Cosmetic
12303,17900000.0,Secondary,Народное Ополчение,12.0,Moscow,1.0,31.0,11.1,10.5,25.0,5,Designer
12304,23500000.0,Secondary,Чертановская,13.0,Moscow,3.0,74.1,44.1,11.2,3.0,17,European-style renovation
12305,7076280.0,New building,Котельники,3.0,Moscow region,2.0,54.1,28.9,11.6,17.0,17,Cosmetic
